# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
RCR2	YDR003W	YDR003W_mRNA	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
RCY1	YJL204C	YJL204C_mRNA	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
RDH54	YBR073W	YBR073W_mRNA	protein_coding	1	10	4	52	0	0	0	0	27	1	0	4	0	0	0	0	0	0	0	10	25
RDI1	YDL135C	YDL135C_mRNA	protein_coding	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3
RDL1	YOR285W	YOR285W_mRNA	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
RDL2	YOR286W	YOR286W_mRNA	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
RDN18-1	RDN18-1	RDN18-1_rRNA	rRNA	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
RDN18-2	RDN18-2	RDN18-2_rRNA	rRNA	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
RDN25-1	RDN25-1	RDN25-1_rRNA	rRNA	0	0	0	12	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	2
RDN25-2	RDN25-2	RDN25-2_rRNA	rRNA	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
RDN37-1	RDN37-1	RDN37-1_rRNA	rRNA	0	0	0	13	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	3
RDN37-2	RDN37-2	RDN37-2_rRNA	rRNA	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
RDN5-1	RDN5-1	RDN5-1_rRNA	rRNA	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
RDN5-5	RDN5-5	RDN5-5_rRNA	rRNA	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
RDN5-6	RDN5-6	RDN5-6_rRNA	rRNA	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
RDN58-1	RDN58-1	RDN58-1_rRNA	rRNA	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
RDN58-2	RDN58-2	RDN58-2_rRNA	rRNA	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
RDR1	YOR380W	YOR380W_mRNA	protein_coding	1	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2
RDS1	YCR106W	YCR106W_mRNA	protein_coding	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1
RDS2	YPL133C	YPL133C_mRNA	protein_coding	0	1	1	9	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	1	5
RDS3	YPR094W	YPR094W_mRNA	protein_coding	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
RDT1	YCL054W-A	YCL054W-A_mRNA	protein_coding	0	0	0	67	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	44
REB1	YBR049C	YBR049C_mRNA	protein_coding	1	2	2	55	0	0	0	0	26	1	0	2	0	0	0	0	0	0	0	2	29
REC102	YLR329W	YLR329W_mRNA	protein_coding	0	5	2	46	0	0	0	0	35	0	1	2	0	0	0	0	0	0	0	5	10
REC104	YHR157W	YHR157W_mRNA	protein_coding	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4
REC107	YJR021C	YJR021C_mRNA	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
REC114	YMR133W	YMR133W_mRNA	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
REC8	YPR007C	YPR007C_mRNA	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
RED1	YLR263W	YLR263W_mRNA	protein_coding	0	15	12	73	0	0	0	0	42	0	0	12	0	0	0	0	0	0	0	15	31
REE1	YJL217W	YJL217W_mRNA	protein_coding	1	0	0	58	0	0	0	0	55	1	0	0	0	0	0	0	0	0	0	0	3
REG1	YDR028C	YDR028C_mRNA	protein_coding	1	0	1	5	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	2
REG2	YBR050C	YBR050C_mRNA	protein_coding	1	2	4	52	0	0	0	0	26	1	0	4	0	0	0	0	0	0	0	2	26
REH1	YLR387C	YLR387C_mRNA	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
REI1	YBR267W	YBR267W_mRNA	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
RER1	YCL001W	YCL001W_mRNA	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
RER2	YBR002C	YBR002C_mRNA	protein_coding	0	2	2	69	0	0	0	0	40	0	0	2	0	0	0	0	0	0	0	2	29
RET1	YOR207C	YOR207C_mRNA	protein_coding	0	1	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1
RET2	YFR051C	YFR051C_mRNA	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2
RET3	YPL010W	YPL010W_mRNA	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
REV1	YOR346W	YOR346W_mRNA	protein_coding	0	1	0	16	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	1	0
REV3	YPL167C	YPL167C_mRNA	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1
REV7	YIL139C	YIL139C_mRNA	protein_coding	0	0	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2
REX2	YLR059C	YLR059C_mRNA	protein_coding	0	0	2	12	0	0	0	0	7	0	0	2	0	0	0	0	0	0	0	0	5
REX3	YLR107W	YLR107W_mRNA	protein_coding	1	0	0	5	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	3
REX4	YOL080C	YOL080C_mRNA	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
RFA1	YAR007C	YAR007C_mRNA	protein_coding	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
RFA2	YNL312W	YNL312W_mRNA	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
RFA3	YJL173C	YJL173C_mRNA	protein_coding	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5
RFC1	YOR217W	YOR217W_mRNA	protein_coding	1	0	1	4	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	3
RFC2	YJR068W	YJR068W_mRNA	protein_coding	0	0	0	35	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	20
RFC3	YNL290W	YNL290W_mRNA	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
RFC4	YOL094C	YOL094C_mRNA	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
RFC5	YBR087W	YBR087W_mRNA	protein_coding	0	11	1	27	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	11	24
RFM1	YOR279C	YOR279C_mRNA	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2
RFS1	YBR052C	YBR052C_mRNA	protein_coding	0	2	0	54	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	2	37
RFT1	YBL020W	YBL020W_mRNA	protein_coding	0	10	0	68	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	10	22
RFU1	YLR073C	YLR073C_mRNA	protein_coding	0	2	0	47	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	2	38
RFX1	YLR176C	YLR176C_mRNA	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
RGA1	YOR127W	YOR127W_mRNA	protein_coding	1	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2
RGA2	YDR379W	YDR379W_mRNA	protein_coding	1	0	1	4	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	1
RGC1	YPR115W	YPR115W_mRNA	protein_coding	1	0	1	3	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	2
RGD1	YBR260C	YBR260C_mRNA	protein_coding	0	0	0	45	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	4
RGD2	YFL047W	YFL047W_mRNA	protein_coding	0	0	2	4	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	2
RGI1	YER067W	YER067W_mRNA	protein_coding	0	0	1	8	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	5
RGI2	YIL057C	YIL057C_mRNA	protein_coding	0	0	1	5	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	2
RGL1	YPL066W	YPL066W_mRNA	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
RGM1	YMR182C	YMR182C_mRNA	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
RGP1	YDR137W	YDR137W_mRNA	protein_coding	0	0	1	4	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3
RGR1	YLR071C	YLR071C_mRNA	protein_coding	0	4	1	48	0	0	0	0	26	0	0	1	0	0	0	0	0	0	0	4	22
RGS2	YOR107W	YOR107W_mRNA	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
RGT1	YKL038W	YKL038W_mRNA	protein_coding	0	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2
RGT2	YDL138W	YDL138W_mRNA	protein_coding	0	0	2	9	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	6
RHB1	YCR027C	YCR027C_mRNA	protein_coding	0	0	0	13	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	3
RHO1	YPR165W	YPR165W_mRNA	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1
RHO2	YNL090W	YNL090W_mRNA	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
RHO3	YIL118W	YIL118W_mRNA	protein_coding	0	0	1	22	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	20
RHO4	YKR055W	YKR055W_mRNA	protein_coding	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4
RHO5	YNL180C	YNL180C_mRNA	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
RIA1	YNL163C	YNL163C_mRNA	protein_coding	0	0	2	5	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	4
RIB1	YBL033C	YBL033C_mRNA	protein_coding	0	0	0	12	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	10
RIB2	YOL066C	YOL066C_mRNA	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
RIB3	YDR487C	YDR487C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
RIB4	YOL143C	YOL143C_mRNA	protein_coding	1	0	0	4	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0
RIB5	YBR256C	YBR256C_mRNA	protein_coding	0	8	2	69	0	0	0	0	37	0	0	2	0	0	0	0	0	0	0	8	32
RIB7	YBR153W	YBR153W_mRNA	protein_coding	1	0	0	5	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	3
RIC1	YLR039C	YLR039C_mRNA	protein_coding	0	17	2	60	0	0	0	0	29	0	0	2	0	0	0	0	0	0	0	17	31
RIE1	YGR250C	YGR250C_mRNA	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
RIF1	YBR275C	YBR275C_mRNA	protein_coding	0	0	2	2	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0
RIF2	YLR453C	YLR453C_mRNA	protein_coding	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1
RIM1	YCR028C-A	YCR028C-A_mRNA	protein_coding	1	0	0	5	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	3
RIM101	YHL027W	YHL027W_mRNA	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2
RIM11	YMR139W	YMR139W_mRNA	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
RIM13	YMR154C	YMR154C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
RIM15	YFL033C	YFL033C_mRNA	protein_coding	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
RIM2	YBR192W	YBR192W_mRNA	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
RIM20	YOR275C	YOR275C_mRNA	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
RIM21	YNL294C	YNL294C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RIM4	YHL024W	YHL024W_mRNA	protein_coding	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
RIM8	YGL045W	YGL045W_mRNA	protein_coding	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3
RIM9	YMR063W	YMR063W_mRNA	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
RIO1	YOR119C	YOR119C_mRNA	protein_coding	0	0	0	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
RIO2	YNL207W	YNL207W_mRNA	protein_coding	1	0	0	8	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	2
RIP1	YEL024W	YEL024W_mRNA	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
RIT1	YMR283C	YMR283C_mRNA	protein_coding	0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
RIX1	YHR197W	YHR197W_mRNA	protein_coding	1	0	3	3	0	0	0	0	3	1	0	3	0	0	0	0	0	0	0	0	0
RIX7	YLL034C	YLL034C_mRNA	protein_coding	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3
RKI1	YOR095C	YOR095C_mRNA	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RKM1	YPL208W	YPL208W_mRNA	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
RKM2	YDR198C	YDR198C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
RKM3	YBR030W	YBR030W_mRNA	protein_coding	0	0	1	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2
RKM4	YDR257C	YDR257C_mRNA	protein_coding	1	0	0	3	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0
RKM5	YLR137W	YLR137W_mRNA	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
RKR1	YMR247C	YMR247C_mRNA	protein_coding	2	1	1	3	0	0	0	0	2	1	0	1	0	0	0	0	1	0	0	1	1
RLF2	YPR018W	YPR018W_mRNA	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
RLI1	YDR091C	YDR091C_mRNA	protein_coding	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6
RLM1	YPL089C	YPL089C_mRNA	protein_coding	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4
RLP24	YLR009W	YLR009W_mRNA	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
RLP7	YNL002C	YNL002C_mRNA	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
RMA1	YKL132C	YKL132C_mRNA	protein_coding	1	0	0	6	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	2
RMD1	YDL001W	YDL001W_mRNA	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
RMD5	YDR255C	YDR255C_mRNA	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4
RMD6	YEL072W	YEL072W_mRNA	protein_coding	1	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
RMD8	YFR048W	YFR048W_mRNA	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
RMD9	YGL107C	YGL107C_mRNA	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
RME1	YGR044C	YGR044C_mRNA	protein_coding	0	1	1	88	0	0	0	0	56	0	0	1	0	0	0	0	0	0	0	1	32
RME2	RME2	RME2_ncRNA	lincRNA	0	0	0	3	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0
RME3	RME3	RME3_ncRNA	lincRNA	0	0	0	14	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	2
RMI1	YPL024W	YPL024W_mRNA	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
RML2	YEL050C	YEL050C_mRNA	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
RMP1	YLR145W	YLR145W_mRNA	protein_coding	0	0	1	3	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1
RMR1	YGL250W	YGL250W_mRNA	protein_coding	0	0	1	15	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	8
RMT2	YDR465C	YDR465C_mRNA	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
RNA1	YMR235C	YMR235C_mRNA	protein_coding	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1
RNA14	YMR061W	YMR061W_mRNA	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
RNA15	YGL044C	YGL044C_mRNA	protein_coding	1	0	0	17	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	16
RNA170	RNA170	RNA170_ncRNA	lincRNA	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5
RNH1	YMR234W	YMR234W_mRNA	protein_coding	1	0	0	6	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	4
RNH201	YNL072W	YNL072W_mRNA	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
RNH202	YDR279W	YDR279W_mRNA	protein_coding	1	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
RNH203	YLR154C	YLR154C_mRNA	protein_coding	1	1	1	20	0	0	0	0	15	1	0	1	0	0	0	0	0	0	0	1	5
RNH70	YGR276C	YGR276C_mRNA	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
RNP1	YLL046C	YLL046C_mRNA	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
RNQ1	YCL028W	YCL028W_mRNA	protein_coding	0	0	0	11	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1
RNR1	YER070W	YER070W_mRNA	protein_coding	1	0	1	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2
RNR2	YJL026W	YJL026W_mRNA	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
RNR3	YIL066C	YIL066C_mRNA	protein_coding	1	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4
RNR4	YGR180C	YGR180C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNT1	YMR239C	YMR239C_mRNA	protein_coding	1	0	0	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	4
RNY1	YPL123C	YPL123C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ROD1	YOR018W	YOR018W_mRNA	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
ROG1	YGL144C	YGL144C_mRNA	protein_coding	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0
ROG3	YFR022W	YFR022W_mRNA	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
ROK1	YGL171W	YGL171W_mRNA	protein_coding	1	0	0	6	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	3
ROM1	YGR070W	YGR070W_mRNA	protein_coding	1	14	8	29	0	0	0	0	18	1	0	8	0	0	0	0	0	0	0	14	11
ROM2	YLR371W	YLR371W_mRNA	protein_coding	1	0	0	13	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	12
ROT1	YMR200W	YMR200W_mRNA	protein_coding	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4
ROT2	YBR229C	YBR229C_mRNA	protein_coding	0	1	2	32	0	0	0	0	32	0	0	2	0	0	0	0	0	0	0	1	0
ROX1	YPR065W	YPR065W_mRNA	protein_coding	0	1	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	2
ROX3	YBL093C	YBL093C_mRNA	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1
ROY1	YMR258C	YMR258C_mRNA	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
RPA12	YJR063W	YJR063W_mRNA	protein_coding	0	1	0	31	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1	21
RPA135	YPR010C	YPR010C_mRNA	protein_coding	0	0	1	4	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3
RPA14	YDR156W	YDR156W_mRNA	protein_coding	1	0	0	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3
RPA190	YOR341W	YOR341W_mRNA	protein_coding	3	10	2	31	0	0	0	0	12	3	0	2	0	0	0	0	0	0	0	10	19
RPA34	YJL148W	YJL148W_mRNA	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
RPA43	YOR340C	YOR340C_mRNA	protein_coding	0	5	1	33	0	0	0	0	17	0	0	1	0	0	0	0	0	0	0	5	16
RPA49	YNL248C	YNL248C_mRNA	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
RPB10	YOR210W	YOR210W_mRNA	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
RPB11	YOL005C	YOL005C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
RPB2	YOR151C	YOR151C_mRNA	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
RPB3	YIL021W	YIL021W_mRNA	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2
RPB4	YJL140W	YJL140W_mRNA	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
RPB5	YBR154C	YBR154C_mRNA	protein_coding	1	0	0	6	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	2
RPB7	YDR404C	YDR404C_mRNA	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
RPB8	YOR224C	YOR224C_mRNA	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
RPB9	YGL070C	YGL070C_mRNA	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
RPC10	YHR143W-A	YHR143W-A_mRNA	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2
RPC11	YDR045C	YDR045C_mRNA	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
RPC17	YJL011C	YJL011C_mRNA	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4
RPC19	YNL113W	YNL113W_mRNA	protein_coding	0	0	0	29	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	1
RPC25	YKL144C	YKL144C_mRNA	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
RPC31	YNL151C	YNL151C_mRNA	protein_coding	0	0	1	6	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	3
RPC34	YNR003C	YNR003C_mRNA	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
RPC37	YKR025W	YKR025W_mRNA	protein_coding	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5
RPC40	YPR110C	YPR110C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
RPC53	YDL150W	YDL150W_mRNA	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
RPC82	YPR190C	YPR190C_mRNA	protein_coding	0	15	1	14	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	15	6
RPD3	YNL330C	YNL330C_mRNA	protein_coding	1	3	0	31	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	3	24
RPE1	YJL121C	YJL121C_mRNA	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2
RPF1	YHR088W	YHR088W_mRNA	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
RPF2	YKR081C	YKR081C_mRNA	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
RPG1	YBR079C	YBR079C_mRNA	protein_coding	0	12	4	41	0	0	0	0	22	0	0	4	0	0	0	0	0	0	0	12	19
RPH1	YER169W	YER169W_mRNA	protein_coding	1	0	0	6	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	4
RPI1	YIL119C	YIL119C_mRNA	protein_coding	0	2	2	36	0	0	0	0	24	0	0	2	0	0	0	0	0	0	0	2	12
RPL10	YLR075W	YLR075W_mRNA	protein_coding	0	0	0	59	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	22
